code,name,country,latitude,longitude
5I2,Flora Municipal Airport,US,40.54029846,-86.55249786
5I6,Galveston Airport,US,40.59069824,-86.25689697
5K2,Tribune Municipal Airport,US,38.46110153,-101.7480011
5K4,Schuy-Rush Airport,US,40.11729813,-90.59539795
5K9,Pruetz Municipal Airport,US,46.29449844,-98.94319916
5KE,Ketchikan Harbor Seaplane Base,US,55.34700012,-131.6710052
5KY4,Standard Field,US,36.80559921,-87.17970276
5KY5,Lowe Airport,US,36.8667984,-87.79019928
5KY7,Spring Creek Airpark,US,36.64239883,-85.16519928
5LL7,Funny Farm Airport,US,42.21044922,-88.52378082
5M1,De Witt Municipal Airport Whitcomb Field,US,34.26670074,-91.30740356
5MO,Plattsburg Airpark,US,39.59740067,-94.46160126
5MO6,Vansickle-Davis Airport,US,40.130428,-92.291131
5MS1,Rollang Field,US,32.95930099,-90.84590149
5MS5,Mint Julep Airpark,US,30.53919983,-89.46679688
5MU5,Gjerde International Airport,US,38.51117325,-94.48417664
5N4,Sky Haven Airport,US,46.62810135,-97.61949921
5P3,Bowdle Municipal Airport,US,45.44340134,-99.67939758
5P5,Presho Municipal Airport,US,43.9070015,-100.0419998
5T4,Herreid Municipal Airport,US,45.85010147,-100.0770035
5TE0,Comanche Ranch Airport,US,28.63500023,-100.1620026
5TE4,Perkins Prothro Cimarron Ranch Airport,US,36.50279999,-102.3939972
5TE5,Iron Mountain Ranch Airport,US,30.27930069,-103.237999
5V4,Calhan Airport,US,39.05469894,-104.2929993
5V8,Kadoka Municipal Airport,US,43.83580017,-101.5
5WA8,Hogan's Corner Airport,US,47.04190063,-124.1529999
5Y0,Harrisville Airport,US,44.66569901,-83.30729675
5Y2,Houghton Lake State Airport,US,44.33250046,-84.79340363
5Y3,Gutzmer's Twin Oaks Airport,US,42.85699844,-88.75980377
5Y4,Lost Creek Airport,US,44.66320038,-84.23680115
5Y5,David's Landing Airport,US,42.80120087,-82.53669739
5Y7,Hanley Field,US,46.36009979,-86.61810303
60A,Brundidge Municipal Airport,US,31.73040009,-85.80770111
60G,Skyway Estates Airport,US,42.58340073,-84.65640259
60M,Spencer Airport,US,42.28789902,-71.96469879
60OA,Flemming Field,US,41.40089798,-80.5838623
60TE,Tierra Linda Ranch Airport,US,30.13739967,-99.15190125
60XA,Skyline Ranch Airport,US,30.6586113,-97.76333618
61D,Plainwell Municipal Airport,US,42.46749878,-85.65209961
61G,Randolph's Landing Area Airport,US,43.11149979,-84.52310181
61K,Sedan City Airport,US,37.15390015,-96.18440247
62C,Cindy Guntly Memorial Airport,US,42.82080078,-88.09619904
62FL,David Wine's Airstrip,US,27.84440041,-81.44470215
63K,Hillside Airport,US,38.82400131,-94.60949707
63NY,Shear Airport,US,43.26539993,-78.96679688
63S,Colville Municipal Airport,US,48.54119873,-117.887001
63XS,Byram Ranch Airport,US,30.22960091,-98.28980255
63Y,Tyler Municipal Airport,US,44.29140091,-96.15370178
64I,Lee Bottom Airport,US,38.63700104,-85.44450378
65B,Lubec Municipal Airport,US,44.8348999,-67.03009796
65G,Maple Grove Airport,US,42.71870041,-84.06790161
65MS,Maverick Hill Airport,US,34.56700134,-89.88410187
65XA,Barnes Air Field,US,30.901422,-94.696739
66G,William Tiny Zehnder Field,US,43.31389999,-83.71440125
66S,Cavanaugh Bay Airport,US,48.52280045,-116.822998
66TN,Basham Field,US,35.52388763,-85.85092926
67CA,Chapman Farms Airport,US,37.07379913,-120.3830032
67D,Reader-Botsford Airport,US,41.16220093,-82.2016983
67MU,Air Cover Airport,US,39.45449829,-91.40070343
67SC,Lanes Landing,US,32.9496994,-80.77059937
68C,Central County Airport,US,44.50299835,-89.02929688
68CA,Lake California Air Park,US,40.36510086,-122.2170029
68IS,Casa De Aero Park Airport,US,42.14860153,-88.56749725
68LS,Myrtle Grove Airport,US,31.81843,-91.37033
68Y,Wells Municipal Airport,US,43.74530029,-93.77739716
69G,Richmond Field,US,42.44549942,-84.0644989
69MU,Blazer Airport,US,39.76639938,-94.62740326
69N,Slatington Airport,US,40.7602005,-75.60489655
69S,Avey Field State/Laurier Airport,US,49.00109863,-118.2220001
69TX,Green Lake Ranch Airport,US,28.5883007,-96.85890198
69WT,Quartermaster Harbor Seaplane Base,US,47.39521027,-122.4611282
6A6,Kimball Municipal Airport,US,43.75899887,-98.98310089
6AR8,Flying W Airpark II Airport,US,35.33340073,-94.04149628
6AR9,Pine Mountain Airpark,US,36.41550064,-92.69950104
6B6,Minute Man Air Field,US,42.45759964,-71.52010345
6C0,Eldora Airport,US,42.33406067,-93.11434937
6D3,Maddock Municipal Airport,US,47.98329926,-99.53230286
6D7,Deshler Municipal Landing Strip,US,41.21549988,-83.87760162
6F1,Talihina Municipal Airport,US,34.7030983,-95.07550049
6FL3,Payson Ranch Airport,US,26.93190002,-81.56809998
6FL8,Ames Field,US,29.59110069,-82.87129974
6G8,Shamrock Field,US,42.09130096,-84.24169922
6H4,Van Wagnen Airport,US,42.15589905,-84.33820343
6H8,Hazelton Municipal Airport,US,46.48740005,-100.2639999
6J8,Oak Tree Landing,US,29.72030067,-82.67359924
6K2,Shelby County Airport,US,39.81570053,-92.05059814
6M8,Marked Tree Municipal Airport,US,35.53609848,-90.40010071
6MN0,Sky Blue Airfield,US,47.06060028,-95.42269897
6MT4,Brown Cabin Seaplane Base,US,48.04106903,-115.093071
6MU5,Carp Farms Airport,US,39.361889,-93.778861
6NC1,Little Mountain Airport,US,35.58810043,-81.08200073
6P3,Waunakee Airport,US,43.17869949,-89.45549774
6R1,Welsh Airport,US,30.24130058,-92.83560181
6TE6,6666 Ranch Airport,US,33.63430023,-100.348999
6WA3,Green Acres Airport,US,46.62030029,-119.2740021
6Y0,Moorestown Airpark,US,44.45830154,-84.99680328
6Y6,St Helen Airport,US,44.36830139,-84.40260315
6Y8,Welke Airport,US,45.72650146,-85.51999664
70CL,Amargosa Airport,US,36.29880142,-116.4179993
70N,Spring Hill Airport,US,41.3447,-75.4188
70S,Mead Flying Service Airport,US,47.79059982,-117.3580017
71K,Westport Airport,US,37.65119934,-97.38379669
71TE,Moursund Ranch Airport,US,30.38269997,-98.37560272
72CL,Iron Mountain Pumping Plant Airport,US,34.13830185,-115.1190033
72MI,Northwoods Airport,US,46.28630066,-89.28739929
72S,Rosalia Municipal Airport,US,47.23360062,-117.4250031
72TE,Chaparrosa Ranch Airport,US,28.88549995,-99.99459839
72XA,Stiffs Airpark,US,29.48945618,-96.04324341
73AR,Dogwood Airport,US,35.05400085,-92.05339813
73AZ,Dunton Ranch Airport,US,35.20000076,-113.3690033
73FD,Brookins Air Strip,US,29.51810074,-82.87480164
73MD,Swan Creek Airport,US,39.17810059,-76.24250031
73OH,Thompson Drag Raceway Airport,US,41.64619827,-81.01589966
73S,Willard Field,US,47.23389816,-117.0479965
74TE,Flat Top Ranch Airport,US,32.06710052,-97.79470062
75FL,Sandy Creek Airpark,US,30.10250092,-85.46859741
75G,Rossettie Airport,US,42.19850159,-84.03089905
75K,Bethany Memorial Airport,US,40.27420044,-94.00959778
75TA,Coleman Cattle Company Nr 1 Airport,US,32.54040146,-101.7279968
75TX,Leona Ranch Airport,US,29.50530052,-100.3700027
75XA,Rocking B Cattle Airport,US,30.53878975,-95.08704376
76B,Long Lake Seaplane Base,US,44.00114822,-70.63906097
76TA,Canadian River Ranch Airport,US,35.39759827,-102.810997
77NC,Winnabow Airport,US,34.1570015,-78.1065979
77XA,XL Ranch Airport,US,29.82016182,-94.55158997
77XS,Garrett Ranch Airport,US,29.28440094,-95.36499786
78I,Pam's Place Airport,US,39.50139999,-86.69660187
78MI,Carls Airport,US,42.04370117,-83.30349731
78XA,Wayport Airport,US,32.74115753,-97.91768646
79KY,Lucas Field,US,37.87170029,-84.62000275
7A9,Peterson Field,US,32.0931015,-84.37239838
7AR0,Hammer Field Airport,US,36.43050003,-93.70269775
7AR1,Ward's Airport,US,33.05009842,-91.34490204
7AR2,Verser's Landing Airport,US,35.55939865,-92.13179779
7AR8,Shiloh Airport,US,34.66939926,-91.17649841
7B9,Ellington Airport,US,41.92789841,-72.45749664
7C3,Monona Municipal Airport,US,43.03639984,-91.34649658
7CA2,Paradise Lakes Airport,US,35.18040085,-118.9280014
7CO0,Parkland Airport,US,40.07170105,-105.0410004
7D8,Gates Airport,US,41.35039902,-81.10449982
7.00E+03,Mills Airport,US,41.23500061,-81.25559998
7FL6,Spruce Creek Airport,US,29.07659912,-81.05149841
7G2,Mc Clusky Municipal Airport,US,47.46549988,-100.4909973
7I2,Reese Airport,US,40.15539932,-85.3239975
7M0,McCrory / Morton Airport,US,35.2317009,-91.0931015
7M6,Paris Municipal Airport,US,35.29610062,-93.68450165
7M7,Piggott Municipal Airport,US,36.38169861,-90.16619873
7MN8,Willis Airport,US,48.07479858,-96.27850342
7MO,Princeton-Kauffman Memorial Airport,US,40.42449951,-93.59950256
7N4,Raymond L Kussmaul Jr Memorial Airport,US,42.08300018,-83.98619843
7N6,Grenora Centennial Airport,US,48.62820053,-103.9250031
7N7,Spitfire Aerodrome,US,39.73400116,-75.40149689
7NC2,Pine Island Airport,US,36.2582016,-75.78949738
7Q7,White River Municipal Airport,US,43.56370163,-100.7480011
7S3,Stark's Twin Oaks Airpark,US,45.42557907,-122.9451523
7TE2,Cage Ranch Airport,US,27.10890007,-98.21080017
7TE6,Stovall Ranch Nr 1 Airport,US,29.20470047,-96.55529785
7TE7,Moore Field,US,26.39380074,-98.34210205
7TX0,Tom Danaher Airport,US,33.83340073,-98.57279968
7TX5,Mabee Ranch Airport,US,32.22259903,-102.1600037
7W1,Port of Ilwaco Airport,US,46.31629944,-124.0070038
7W7,Boyer Flight Park Ultralightport,US,40.72159958,-86.61620331
7WI6,Weatherbee Field,US,43.46969986,-89.36100006
7XA2,Sagebrush Airport,US,33.15278244,-97.37496948
7XS7,Indian Springs Ranch Airport,US,30.1189003,-98.93319702
7Y2,Thompsonville Airport,US,44.5177002,-85.98300171
7Y3,Backus Municipal Airport,US,46.83160019,-94.50920105
7Y9,Big Falls Municipal Airport,US,48.19879913,-93.76270294
80FD,Brady Ranch Airport,US,27.11829948,-80.63809967
80G,Tri-City Airport,US,40.24710083,-81.74030304
80XA,Knight Trow Ranch Airport,US,32.48589325,-95.95556641
81D,Flyin Tiger Airport,US,29.26790047,-95.41419983
81NM,Diamond A Ranch Airport,US,33.35329819,-105.1800003
82IS,Landings Condominium Airport,US,42.14609909,-88.40699768
83FL,Nassau Airport,US,30.62100029,-81.53800201
83TX,Texas A And M Flight Test Station Airport,US,30.64419937,-96.48310089
84C,Valhalla Airport,US,42.76169968,-88.04730225
84ME,Cowboys Air Ranch Airport,US,45.55580139,-67.74620056
85TX,Rutherford Ranch Airport,US,30.08289909,-97.96559906
85V,Ganado Airport,US,35.70750046,-109.5139999
87MO,Richters Airport,US,38.70019913,-94.25779724
88C,Palmyra Municipal Airport,US,42.88349915,-88.60140228
88D,Hinde Airport,US,41.40470123,-82.60559845
88G,Gradolph Field,US,41.9197998,-83.73930359
88NV,Black Rock City Airport,US,40.751926,-119.231664
88WS,Ottos Airport,US,42.93101883,-89.6264267
88XA,Tejas Stone Ranch Airport,US,33.34033203,-96.48022461
89D,Kelleys Island Land Field,US,41.6053009,-82.68560028
89NY,Maxson Airfield,US,44.31280136,-75.90579987
89TE,Lajitas International Airport,US,29.2758007,-103.6989975
89TS,Carter Ranch Airport,US,31.57419968,-95.76670074
8A7,Twin Lakes Airport,US,35.91479874,-80.46179962
8AR1,Totty Field Airport,US,36.49119949,-92.64430237
8B2,Twin Mountain Airport,US,44.26309967,-71.5515976
8CA8,Wallom Field,US,38.07210159,-121.2070007
8D4,Paul C. Miller-Sparta Airport,US,43.12490082,-85.68589783
8D6,McIntosh Municipal Airport,US,45.91559982,-101.3470001
8D8,Lake Andes Municipal Airport,US,43.15110016,-98.54399872
8D9,Howard Municipal Airport,US,44.03620148,-97.53829956
8FA1,Clark Field,US,30.05290031,-82.24490356
8FD2,The Flying Horseman Airport,US,29.715278,-82.106389
8G8,Koons Airport,US,40.88349915,-80.8864975
8GA1,Gum Creek Airport,US,33.42129898,-85.16169739
8I1,Robinson Airport,US,38.69480133,-85.20079803
8I3,Glenndale Airport,US,40.43080139,-86.20110321
8IA8,Pfeifer Field,US,41.45297241,-91.6182251
8K5,Yates Center Municipal Airport,US,37.85879898,-95.74770355
8M2,Sally Wofford Airport,US,35.58710098,-90.91429901
8M6,McVille Municipal Airport,US,47.77360153,-98.18319702
8NC8,Lake Ridge Aero Park Airport,US,36.06330109,-78.78700256
8OA7,Bald Eagle Field,US,39.55450058,-81.78410339
8OH5,Urban Airport,US,41.38560104,-80.71240234
8TA0,John B Connally Ranch Airport,US,29.13769913,-98.28240204
8TE4,H & F Properties Airport,US,28.81399918,-99.76270294
8TS9,Strait Ranch Airport,US,28.14439964,-99.57610321
8V6,Dove Creek Airport,US,37.75939941,-108.8919983
8W3,Mansfield Airport,US,47.80720139,-119.6409988
8WI1,Dillenburg's Airport,US,44.75799942,-88.728302
8WY6,Lazy T Ranch Airport,US,43.93190002,-107.2975006
8XS8,Reese Airpark,US,33.61320114,-102.0419998
8Y5,Clarissa Municipal Airport,US,46.11380005,-94.91169739
90TT,WT Airpark,US,29.6855,-97.258139
91C,Sauk-Prairie Airport,US,43.30189896,-89.75610352
91N,Turtle Lake Municipal Airport,US,47.50960159,-100.9229965
91TS,Songbird Ranch Airport,US,29.37240028,-95.3423996
91TX,Paisano Ranch Airport,US,28.40139961,-98.36569977
92C,Carter Airport,US,44.64260101,-88.21970367
92CA,Westlake Farms Airport,US,36.12110138,-119.8929977
92MU,Parks Field,US,39.41186905,-94.6061554
92XS,T R Funk Inc Airport,US,26.48189926,-97.69029999
93B,Stonington Municipal Airport,US,44.17139816,-68.68340302
93KS,Ronnebaum Airfield,US,39.7765007,-96.08540344
93MS,Shelby Air Service Airport,US,33.97589874,-90.76809692
93XA,Scott Ranch Airport,US,33.51292419,-98.12019348
94C,Gilbert Field,US,43.45159912,-89.25650024
94FL,Pine Shadows Airpark,US,26.73279953,-81.90219879
94TX,River Bend Ranch Airport,US,31.44280052,-99.3167038
95FA,Spirit of Suwannee Airport,US,30.39859962,-82.95680237
95KS,Fuller Airfield,US,39.02290344,-96.01568604
95MI,Evad Enterprises LLC Airport,US,44.08974075,-85.73735046
95TX,Chupadera Ranch Airport,US,28.19799995,-100.0719986
96C,Fox River Airport,US,42.74750137,-88.25009918
96G,Cowley Field,US,43.37639999,-82.81819916
96OR,Cable Creek Ranch Airport,US,45.1053009,-118.822998
97MT,Cabin Creek Landing Airport,US,48.07109833,-114.6800003
98G,Sebewaing Township Airport,US,43.73239899,-83.46250153
98TS,Cabrito Airport,US,31.555578,-98.424581
99A,Smith's International Airport,US,34.41139984,-91.95870209
99CL,El Mirage Field Adelanto Airport,US,34.62360001,-117.6050034
9A3,Chuathbaluk Airport,US,61.58039856,-159.2250061
9CA7,Harris River Ranch Airport,US,36.76670074,-119.4410019
9CL2,Christensen Ranch Airport,US,36.87110138,-121.3420029
9FA5,Marshall Swamp Airport,US,29.193333,-82.032639
9G0,Buffalo Airfield,US,42.85950089,-78.72029877
9G1,Pittsburgh Northeast Airport,US,40.60820007,-79.82779694
9G6,Pine Hill Airport,US,43.17359924,-78.27960205
9G9,Gackle Municipal Airport,US,46.62239838,-99.16989899
9I0,Havana Regional Airport,US,40.22200012,-90.02690125
9IS0,Cedar Ridge Airport,US,40.54320145,-91.33679962
9IS2,Schertz Field,US,40.48649979,-88.26760101
9K5,Slater Memorial Airport,US,39.22689819,-93.07579803
9KY9,Paintsville-Prestonsburg-Combs Field,US,37.74829865,-82.78340149
9N3,Seamans Field,US,41.58560181,-75.75830078
9NC0,Raleigh East Airport,US,35.79270172,-78.43990326
9NR0,Smoke and Wings Airport,US,36.22000122,-79.17720032
9OA5,Buckeye Executive Airport,US,39.957901,-82.54090118
9OI5,Transportation Research Center of Ohio Airport,US,40.31240082,-83.54450226
9SD9,Weelborg Airport,US,43.81140137,-96.71009827
9TN2,Meadowlark Airport,US,36.16130066,-88.20580292
9TX5,Camp Bullis ALS Airport,US,29.74570084,-98.54239655
9W9,Clio Crop Care Airport,US,34.55889893,-79.54109955
9WN1,Courtney Plummer Airport,US,44.11029816,-88.68389893
9WN2,Voyager Village Airstrip,US,45.96310043,-92.15059662
9Y0,Bowstring Airport,US,47.55749893,-93.87560272
9Y2,East Gull Lake Airport,US,46.38650131,-94.37709808
A26,Adin Airport,US,41.18790054,-120.9589996
A28,Fort Bidwell Airport,US,41.88150024,-120.1460037
ACFC,Woodland Airpark,PH,15.15,120.4
AGGH,Honiara International Airport,SB,-9.431739807,160.0449982
AGGM,Munda Airport,SB,-8.329179764,157.2570038
AGGN,Nusatupe Airport,SB,-8.095116615,156.8620453
AGLM,Lomlom Airport,SB,-10.29597,166.32257
AHJ,Hongyuan Airport,CN,32.547001,102.347
AK1,Butte Municipal Airport,US,61.53030014,-149.022995
AL05,Sehoy Airport,US,32.21500015,-85.47329712
AL12,Kershaw Airport,US,32.35860062,-86.13249969
AL71,Willow Point Airport,US,32.80270004,-85.98770142
ANYN,Nauru International Airport,NR,-0.541181028,166.9120026
AQ-0011,Wolfs Fang,AQ,-71.52619934,8.798999786
AR-0298,Poblet Airport,AR,-35.09159851,-57.95199966
AR-0513,Estancia La Alborada,AR,-37.46416855,-58.18693924
AR-0736,Ushuaia Aeroclub Airport,AR,-54.81539917,-68.30449677
AR03,Centerville Airstrip,US,35.1189003,-93.2059021
AR05,John Harris Field,US,35.22000122,-93.30460358
AR06,Cantrell Farms Airport,US,35.23329926,-92.34760284
AR09,Gravette Field,US,36.41749954,-94.43859863
AR10,Greenwalt Company Airport,US,34.80680084,-91.61270142
AU-0032,Tumbarumba Airport,AU,-35.7685051,147.8856659
AU-0115,Swan Reach Airport,AU,-22.27199936,20.02589989
AU-0324,Lost Farm Golf Course (Barnbougle),AU,-41.0,147.478
AU-0538,Tinbeerwah Airstrip (private),AU,-26.40998,152.95995
AXO,Pantar Kabir Airport,ID,-8.248390198,124.2170029
AYBK,Buka Airport,PG,-5.427010059,154.6670074
AYCH,Chimbu Airport,PG,-6.02755022,144.9680023
AYDU,Daru Airport,PG,-9.082289696,143.2030029
AYGA,Goroka Airport,PG,-6.075319767,145.3910065
AYGN,Gurney Airport,PG,-10.31000042,150.326004
AYGR,Girua Airport,PG,-8.810489655,148.3040009
AYHK,Hoskins Airport,PG,-5.45786,150.400935
AYKM,Kerema Airport,PG,-7.960000038,145.7689972
AYKV,Kavieng Airport,PG,-2.574980021,150.802002
AYLE,Lele Airstrip,PG,-5.221600056,151.3919983
AYMD,Madang Airport,PG,-5.208930016,145.7819977
AYMH,Mount Hagen Kagamuga Airport,PG,-5.823760033,144.2910004
AYMN,Mendi Airport,PG,-6.141709805,143.6560059
AYMO,Momote Airport,PG,-2.053930044,147.4210052
AYNZ,Nadzab Airport,PG,-6.56887,146.714996
AYPY,Port Moresby Jacksons International Airport,PG,-9.430870056,147.2140045
AYTK,Tokua Airport,PG,-4.338220119,152.371994
AYVN,Vanimo Airport,PG,-2.687619925,141.2969971
AYWD,Wapenamanda Airport,PG,-5.638070107,143.8910065
AYWK,Wewak International Airport,PG,-3.582099915,143.6620026
AZ-0011,Fuzuli International Airport,AZ,39.596737,47.186127
AZ82,Mogollon Airpark,US,34.39369965,-110.5339966
B01,Granville Airport,US,43.42559814,-73.27089691
B10,Bowman Field,US,44.4070015,-70.146698
BA-0003,Brčko-Brod Airfield,BA,44.843778,18.760942
BDH,Willmar Municipal Airport John L Rice Field (2006),US,45.12250137,-95.14050293
BG-JAM,Bezmer Air Base,BG,42.46039963,26.33889961
BGBW,Narsarsuaq Airport,GL,61.1544,-45.436901
BGCO,Neerlerit Inaat Airport,GL,70.74547577,-22.6534996
BGGH,Nuuk Airport,GL,64.189438,-51.679195
BGJN,Ilulissat Airport,GL,69.240143,-51.063374
BGMQ,Maniitsoq Airport,GL,65.41459656,-52.94630051
BGPT,Paamiut Airport,GL,62.01758194,-49.67557907
BGQQ,Qaanaaq Airport,GL,77.49082947,-69.40437317
BGSF,Kangerlussuaq Airport,GL,67.00559998,-50.74309921
BGSS,Sisimiut Airport,GL,66.95220184,-53.73809814
BGUK,Upernavik Airport,GL,72.7866745,-56.13298798
BGUQ,Qaarsut Airport,GL,70.73619843,-52.70679855
BHT,Brighton Downs Airport,AU,-23.3579,141.5624
BIAR,Akureyri Airport,IS,65.65000153,-18.07069969
BIBD,Bildudalur Airport,IS,65.63739777,-23.55120087
BIEG,Egilsstaðir Airport,IS,65.27459717,-14.41119957
BIGR,Grímsey Airport,IS,66.55039215,-18.0213089
BIHN,Hornafjörður Airport,IS,64.30220032,-15.23079967
BIHU,Húsavík Airport,IS,65.94529724,-17.42950058
BIIS,Ísafjörður Airport,IS,66.05509949,-23.14859962
BIKF,Keflavik International Airport,IS,63.985001,-22.655001
BIKR,Sauðárkrókur Airport,IS,65.7232666,-19.5696106
BIPA,Patreksfjörður Airport,IS,65.55919647,-23.97909927
BIRK,Reykjavik Airport,IS,64.12200165,-21.93619919
BISI,Siglufjörður Airport,IS,66.12979889,-18.92480087
BISS,Sandskeið Airport,IS,64.06169891,-21.57430077
BITN,Þórshöfn Airport,IS,66.213097,-15.3363
BIVM,Vestmannaeyjar Airport,IS,63.42638779,-20.28750038
BIVO,Vopnafjörður Airport,IS,65.717361,-14.855947
BKPR,Priština Adem Jashari International Airport,XK,42.58533478,21.0345993
BR-0039,Cachoeira Alta Airport,BR,-18.78350067,-50.93999863
BR-0062,Banaer Airport,BR,-24.419596,-47.871597
BR-0063,Luiz Ribeiro Maia Airport,BR,-5.64104,-63.188133
BR-0569,Glauber de Andrade Rocha Airport,BR,-14.90229988,-40.92259979
BR-1311,Vale Europeu Airport,BR,-26.422899,-48.882198
BR-1526,Bainho de Baixo Airstrip,BR,-16.73410034,-55.74259949
BR-1699,Assis Brasil Airport,BR,-10.929975,-69.559269
BR-1739,Aeródromo de Campo Formoso,BR,-10.50220013,-40.48730087
BR-1753,Guacho Airport,BR,-22.818756,-49.386178
BR-1881,Fazenda Planalto das Emas Airport,BR,-14.09851,-46.14132
